2018.Asia,>,1500.AsiaOther,deduced
2018.Asia,>,1500.ChinaOther,deduced
2018.Asia,>,1500.JapanIslands,deduced
2018.Asia,>,1500.JapanOther,deduced
2018.Asia,>,1500.MainlandChina,deduced
2018.Asia,>,1500.Taiwan,deduced
2018.Asia,>,1500.TaiwanOther,deduced
2018.AsiaOther,<,1500.Asia,deduced
2018.AsiaOther,!,1500.MingDynasty,deduced
2018.AsiaOther,!,1500.MuromachiPeriod,deduced
2018.AsiaOther,!,1500.PortugeseFormosa,deduced
2018.ChinaOther,<,1500.Asia,deduced
2018.ChinaOther,!,1500.MainlandChina,deduced
2018.ChinaOther,<,1500.MingDynasty,deduced
2018.Japan,!,1500.AsiaOther,deduced
2018.Japan,>,1500.JapanIslands,deduced
2018.Japan,>,1500.JapanOther,deduced
2018.JapanIslands,<,1500.Asia,deduced
2018.JapanIslands,!,1500.JapanOther,deduced
2018.JapanIslands,<,1500.MuromachiPeriod,deduced
2018.JapanOther,<,1500.Asia,deduced
2018.JapanOther,!,1500.JapanIslands,deduced
2018.JapanOther,<,1500.MuromachiPeriod,deduced
2018.MainlandChina,<,1500.Asia,deduced
2018.MainlandChina,!,1500.ChinaOther,deduced
2018.MainlandChina,<,1500.MingDynasty,deduced
2018.PRChina,!,1500.AsiaOther,deduced
2018.PRChina,>,1500.ChinaOther,deduced
2018.PRChina,>,1500.MainlandChina,deduced
2018.ROChina,!,1500.AsiaOther,deduced
2018.ROChina,>,1500.Taiwan,deduced
2018.ROChina,>,1500.TaiwanOther,deduced
2018.Taiwan,<,1500.Asia,deduced
2018.Taiwan,<,1500.PortugeseFormosa,deduced
2018.Taiwan,!,1500.TaiwanOther,deduced
2018.TaiwanOther,<,1500.Asia,deduced
2018.TaiwanOther,<,1500.PortugeseFormosa,deduced
2018.TaiwanOther,!,1500.Taiwan,deduced
2018.Asia,=,1500.Asia,inferred
2018.Asia,>,1500.MingDynasty,inferred
2018.Asia,>,1500.MuromachiPeriod,inferred
2018.Asia,>,1500.PortugeseFormosa,inferred
2018.AsiaOther,!,1500.ChinaOther,inferred
2018.AsiaOther,!,1500.JapanIslands,inferred
2018.AsiaOther,!,1500.JapanOther,inferred
2018.AsiaOther,!,1500.MainlandChina,inferred
2018.AsiaOther,!,1500.Taiwan,inferred
2018.AsiaOther,!,1500.TaiwanOther,inferred
2018.ChinaOther,!,1500.AsiaOther,inferred
2018.ChinaOther,!,1500.JapanIslands,inferred
2018.ChinaOther,!,1500.JapanOther,inferred
2018.ChinaOther,!,1500.MuromachiPeriod,inferred
2018.ChinaOther,!,1500.PortugeseFormosa,inferred
2018.ChinaOther,!,1500.Taiwan,inferred
2018.ChinaOther,!,1500.TaiwanOther,inferred
2018.Japan,<,1500.Asia,inferred
2018.Japan,!,1500.ChinaOther,inferred
2018.Japan,!,1500.MainlandChina,inferred
2018.Japan,!,1500.MingDynasty,inferred
2018.Japan,=,1500.MuromachiPeriod,inferred
2018.Japan,!,1500.PortugeseFormosa,inferred
2018.Japan,!,1500.Taiwan,inferred
2018.Japan,!,1500.TaiwanOther,inferred
2018.JapanIslands,!,1500.AsiaOther,inferred
2018.JapanIslands,!,1500.ChinaOther,inferred
2018.JapanIslands,!,1500.MainlandChina,inferred
2018.JapanIslands,!,1500.MingDynasty,inferred
2018.JapanIslands,!,1500.PortugeseFormosa,inferred
2018.JapanIslands,!,1500.Taiwan,inferred
2018.JapanIslands,!,1500.TaiwanOther,inferred
2018.JapanOther,!,1500.AsiaOther,inferred
2018.JapanOther,!,1500.ChinaOther,inferred
2018.JapanOther,!,1500.MainlandChina,inferred
2018.JapanOther,!,1500.MingDynasty,inferred
2018.JapanOther,!,1500.PortugeseFormosa,inferred
2018.JapanOther,!,1500.Taiwan,inferred
2018.JapanOther,!,1500.TaiwanOther,inferred
2018.MainlandChina,!,1500.AsiaOther,inferred
2018.MainlandChina,!,1500.JapanIslands,inferred
2018.MainlandChina,!,1500.JapanOther,inferred
2018.MainlandChina,!,1500.MuromachiPeriod,inferred
2018.MainlandChina,!,1500.PortugeseFormosa,inferred
2018.MainlandChina,!,1500.Taiwan,inferred
2018.MainlandChina,!,1500.TaiwanOther,inferred
2018.PRChina,<,1500.Asia,inferred
2018.PRChina,!,1500.JapanIslands,inferred
2018.PRChina,!,1500.JapanOther,inferred
2018.PRChina,=,1500.MingDynasty,inferred
2018.PRChina,!,1500.MuromachiPeriod,inferred
2018.PRChina,!,1500.PortugeseFormosa,inferred
2018.PRChina,!,1500.Taiwan,inferred
2018.PRChina,!,1500.TaiwanOther,inferred
2018.ROChina,<,1500.Asia,inferred
2018.ROChina,!,1500.ChinaOther,inferred
2018.ROChina,!,1500.JapanIslands,inferred
2018.ROChina,!,1500.JapanOther,inferred
2018.ROChina,!,1500.MainlandChina,inferred
2018.ROChina,!,1500.MingDynasty,inferred
2018.ROChina,!,1500.MuromachiPeriod,inferred
2018.ROChina,=,1500.PortugeseFormosa,inferred
2018.Taiwan,!,1500.AsiaOther,inferred
2018.Taiwan,!,1500.ChinaOther,inferred
2018.Taiwan,!,1500.JapanIslands,inferred
2018.Taiwan,!,1500.JapanOther,inferred
2018.Taiwan,!,1500.MainlandChina,inferred
2018.Taiwan,!,1500.MingDynasty,inferred
2018.Taiwan,!,1500.MuromachiPeriod,inferred
2018.TaiwanOther,!,1500.AsiaOther,inferred
2018.TaiwanOther,!,1500.ChinaOther,inferred
2018.TaiwanOther,!,1500.JapanIslands,inferred
2018.TaiwanOther,!,1500.JapanOther,inferred
2018.TaiwanOther,!,1500.MainlandChina,inferred
2018.TaiwanOther,!,1500.MingDynasty,inferred
2018.TaiwanOther,!,1500.MuromachiPeriod,inferred
2018.AsiaOther,=,1500.AsiaOther,input
2018.ChinaOther,=,1500.ChinaOther,input
2018.JapanIslands,=,1500.JapanIslands,input
2018.JapanOther,=,1500.JapanOther,input
2018.MainlandChina,=,1500.MainlandChina,input
2018.Taiwan,=,1500.Taiwan,input
2018.TaiwanOther,=,1500.TaiwanOther,input
